Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1979,13.67,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1980,15.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1981,21.18,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1982,23.74,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1983,32.24,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1984,39.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1985,43.52,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1986,50.99,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1987,54.1,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1988,53.92,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1989,56.53,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1990,82.09,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1991,92.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1992,90.55,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1993,83.8,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1994,88.03,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1995,89.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1996,96.73,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1997,100.22,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1998,93.27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,1999,85.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2000,91.85,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2001,89.62,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2002,86.51,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2003,73.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2004,92.49,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2005,97.77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2006,97.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2007,69.13,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2008,64.95,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2009,66.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2010,63.38,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2011,54.84,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2012,55.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2013,11.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2030,98.02,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,69,French Guiana,7231,Emissions (CO2eq),1711,Agriculture total,2050,109.23,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1961,34.85,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1962,34.4,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1963,34.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1964,33.96,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1965,34.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1966,35.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1967,34.59,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1968,31.28,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1969,30.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1970,30.68,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1971,29.69,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1972,28.06,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1973,26.5,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1974,25.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1975,26.42,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1976,27.44,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1977,28.17,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1978,29.48,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1979,29.45,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1980,31.71,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1981,38.56,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1982,37.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1983,34.6,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1984,39.31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1985,41.04,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1986,40.83,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1987,37.32,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1988,37.27,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1989,38.08,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1990,35.06,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1991,36.01,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1992,37.77,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1993,39.75,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1994,40.3,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1995,39.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1996,38.81,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1997,37.31,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1998,40.25,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,1999,42.29,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,2000,46.72,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,2001,40.11,A,"Aggregate, may include official, semi-official, estimated or calculated data"
GT,Agriculture Total,70,French Polynesia,7231,Emissions (CO2eq),1711,Agriculture total,2002,34.14,A,"Aggregate, may include official, semi-official, estimated or calculated data"
